year	month	day	dep_time	dep_delay	arr_time	arr_delay	carrier	tailnum	flight	origin	dest	air_time	distance	hour	minute
2013	1	7	2115	-10	2219	-31	MQ	N500MQ	4660	LGA	BNA	106	764	21	15
2013	1	7	2116	41	2220	26	UA	N76522	1243	EWR	BOS	42	200	21	16
2013	1	7	2123	-2	2229	-11	MQ	N835MQ	4449	JFK	DCA	45	213	21	23
2013	1	7	2124	-5	2212	-12	EV	N33182	4619	EWR	PHL	25	80	21	24
2013	1	7	2124	104	19	90	B6	N529JB	381	LGA	FLL	150	1076	21	24
2013	1	7	2125	0	2231	7	EV	N14993	4404	EWR	PVD	33	160	21	25
2013	1	7	2125	-5	201	-17	B6	N339JB	701	JFK	SJU	200	1598	21	25
2013	1	7	2126	-3	2229	-2	EV	N15572	4088	EWR	DCA	39	199	21	26
2013	1	7	2129	-1	2338	-24	B6	N585JB	97	JFK	DEN	230	1626	21	29
2013	1	7	2132	-3	27	-9	B6	N566JB	11	JFK	FLL	148	1069	21	32
2013	1	7	2134	-1	19	-31	AA	N328AA	185	JFK	LAX	323	2475	21	34
2013	1	7	2143	43	2253	44	B6	N593JB	1020	JFK	BOS	44	187	21	43
2013	1	7	2144	-10	36	-14	B6	N568JB	515	EWR	FLL	152	1065	21	44
2013	1	7	2149	-10	2249	-17	EV	N13965	4322	EWR	PWM	44	284	21	49
2013	1	7	2149	9	2308	2	B6	N229JB	104	JFK	BUF	58	301	21	49
2013	1	7	2151	-8	2256	-20	DL	N328NW	2155	LGA	PWM	40	269	21	51
2013	1	7	2156	21	33	9	B6	N520JB	43	JFK	MCO	139	944	21	56
2013	1	7	2158	-1	2247	-13	EV	N14204	4162	EWR	BWI	33	169	21	58
2013	1	7	2158	23	18	-4	B6	N599JB	199	JFK	LAS	297	2248	21	58
2013	1	7	2204	34	59	34	B6	N510JB	383	LGA	FLL	149	1076	22	4
2013	1	7	2205	58	4	42	EV	N16561	3819	EWR	SDF	103	642	22	5
2013	1	7	2230	0	308	-5	B6	N706JB	713	JFK	SJU	199	1598	22	30
2013	1	7	2234	69	2333	59	UA	N33284	1066	EWR	BOS	41	200	22	34
2013	1	7	2243	-6	2342	-15	B6	N239JB	22	JFK	SYR	43	209	22	43
2013	1	7	2244	-6	2344	-15	B6	N178JB	608	JFK	PWM	43	273	22	44
2013	1	7	2253	3	6	-1	B6	N294JB	30	JFK	ROC	54	264	22	53
2013	1	7	2253	0	2	-13	B6	N590JB	112	JFK	BUF	53	301	22	53
2013	1	7	2257	152	155	144	UA	N839UA	299	EWR	DFW	194	1372	22	57
2013	1	7	2258	13	3	6	B6	N606JB	128	JFK	BTV	46	266	22	58
2013	1	7	2301	62	13	58	EV	N14923	4257	EWR	BTV	42	266	23	1
2013	1	7	2303	13	3	9	B6	N505JB	1018	JFK	BOS	40	187	23	3
2013	1	7	2359	0	506	29	B6	N805JB	727	JFK	BQN	196	1576	23	59
2013	1	7	@	@	@	@	AA	N3CYAA	301	LGA	ORD	@	733	@	@
2013	1	7	@	@	@	@	AA	N474AA	1757	LGA	STL	@	888	@	@
2013	1	7	@	@	@	@	9E		3317	JFK	BUF	@	301	@	@
2013	1	8	454	-6	625	-23	US	N564UW	1117	EWR	CLT	77	529	4	54
2013	1	8	524	-1	837	17	UA	N33264	1018	EWR	IAH	226	1400	5	24
2013	1	8	531	-9	826	-24	AA	N618AA	1141	JFK	MIA	155	1089	5	31
2013	1	8	540	0	1025	8	B6	N516JB	725	JFK	BQN	198	1576	5	40
2013	1	8	544	14	853	24	UA	N412UA	404	LGA	IAH	220	1416	5	44
2013	1	8	550	-10	850	-20	AA	N3JBAA	707	LGA	DFW	214	1389	5	50
2013	1	8	551	-9	824	-13	DL	N642DL	461	LGA	ATL	122	762	5	51
2013	1	8	552	-8	650	-13	US	N721UW	2114	LGA	BOS	39	184	5	52
2013	1	8	553	-7	819	4	FL	N950AT	345	LGA	ATL	121	762	5	53
2013	1	8	554	-6	844	-22	B6	N531JB	125	JFK	FLL	147	1069	5	54
2013	1	8	554	-6	703	4	US	N712US	2161	LGA	DCA	42	214	5	54
2013	1	8	555	-5	804	3	EV	N710EV	4911	EWR	DTW	92	488	5	55
2013	1	8	555	-5	741	-18	DL	N361NB	731	LGA	DTW	81	502	5	55
2013	1	8	556	-4	850	-14	B6	N653JB	371	LGA	FLL	149	1076	5	56
2013	1	8	556	-4	701	3	US	N948UW	1833	JFK	PHL	30	94	5	56
2013	1	8	557	-4	728	3	EV	N13995	4252	EWR	MKE	118	725	5	57
2013	1	8	557	-3	846	21	MQ	N544MQ	4650	LGA	ATL	123	762	5	57
2013	1	8	557	-3	732	-3	MQ	N518MQ	3768	EWR	ORD	122	719	5	57
2013	1	8	558	-2	713	-2	EV	N820AS	5716	JFK	IAD	43	228	5	58
2013	1	8	558	-2	905	-7	B6	N571JB	135	JFK	RSW	170	1074	5	58
2013	1	8	558	-2	729	-1	WN	N8308K	3223	LGA	MDW	115	725	5	58
2013	1	8	558	-3	850	-28	UA	N12116	1030	JFK	LAX	324	2475	5	58
2013	1	8	559	-1	850	-9	B6	N589JB	507	EWR	FLL	150	1065	5	59
2013	1	8	600	-10	932	22	AA	N5CYAA	1895	EWR	MIA	162	1085	6	0
2013	1	8	601	-4	801	-4	MQ	N739MQ	4401	LGA	DTW	88	502	6	1
2013	1	8	603	-5	741	-14	UA	N819UA	781	EWR	CLE	66	404	6	3
2013	1	8	604	4	725	9	EV	N14953	4201	EWR	IAD	44	212	6	4
2013	1	8	605	5	728	-17	AA	N3ARAA	301	LGA	ORD	120	733	6	5
2013	1	8	605	-3	723	-2	UA	N473UA	541	EWR	BOS	44	200	6	5
2013	1	8	605	-10	835	15	US	N749US	1791	JFK	CLT	90	541	6	5
2013	1	8	606	-4	903	-12	AA	N3GUAA	1837	LGA	MIA	152	1096	6	6
2013	1	8	606	-4	1047	-4	B6	N632JB	709	JFK	SJU	206	1598	6	6
2013	1	8	607	-3	852	-10	B6	N630JB	145	JFK	PBI	143	1028	6	7
2013	1	8	608	-2	733	-2	WN	N286WN	3839	EWR	MDW	114	711	6	8
2013	1	8	609	-1	801	-16	DL	N361NW	1919	LGA	MSP	153	1020	6	9
2013	1	8	612	-3	901	6	9E	N153PQ	3856	JFK	ATL	124	760	6	12
2013	1	8	613	13	1040	75	UA	N554UA	303	JFK	SFO	359	2586	6	13
2013	1	8	615	0	859	17	DL	N366NB	575	EWR	ATL	122	746	6	15
2013	1	8	619	-11	821	-10	US	N188US	1507	EWR	CLT	88	529	6	19
2013	1	8	620	-5	850	-26	B6	N587JB	79	JFK	MCO	136	944	6	20
2013	1	8	621	-4	933	-1	UA	N14731	1014	LGA	IAH	231	1416	6	21
2013	1	8	622	22	759	50	B6	N317JB	380	EWR	BOS	40	200	6	22
2013	1	8	623	-7	844	-15	DL	N301NB	2006	LGA	MSY	176	1183	6	23
2013	1	8	623	-4	911	-20	UA	N24729	1627	EWR	PBI	144	1023	6	23
2013	1	8	624	-6	824	-19	US	N178US	1433	LGA	CLT	92	544	6	24
2013	1	8	625	0	740	10	WN	N439WN	3127	EWR	BWI	35	169	6	25
2013	1	8	625	-5	836	6	MQ	N537MQ	4576	LGA	CLT	85	544	6	25
2013	1	8	625	-5	842	12	MQ	N503MQ	4599	LGA	MSP	160	1020	6	25
2013	1	8	626	-9	912	-22	B6	N508JB	983	LGA	TPA	148	1010	6	26
2013	1	8	628	-2	840	-2	EV	N12996	4150	EWR	CVG	98	569	6	28
2013	1	8	628	-2	747	-2	EV	N22971	4533	EWR	BUF	51	282	6	28
2013	1	8	628	-2	810	10	EV	N27190	4560	EWR	PIT	56	319	6	28
2013	1	8	629	-4	819	6	EV	N14570	4424	EWR	RDU	72	416	6	29
2013	1	8	629	-1	912	25	EV	N10575	4393	EWR	IND	103	645	6	29
2013	1	8	629	-6	932	-8	AA	N3FSAA	711	LGA	DFW	218	1389	6	29
2013	1	8	629	-2	730	-11	B6	N638JB	1002	JFK	BOS	40	187	6	29
2013	1	8	630	-4	857	8	EV	N13124	4471	EWR	CLT	83	529	6	30
2013	1	8	631	1	1128	-12	AA	N3ELAA	413	JFK	SJU	200	1598	6	31
2013	1	8	631	-3	936	1	UA	N561UA	772	EWR	MIA	162	1085	6	31
2013	1	8	632	-3	947	-32	UA	N474UA	470	EWR	PHX	298	2133	6	32
2013	1	8	634	4	800	-10	B6	N292JB	905	JFK	ORD	126	740	6	34
2013	1	8	634	-2	931	-14	UA	N77510	1701	EWR	FLL	153	1065	6	34
2013	1	8	637	-8	855	9	US	N701UW	926	EWR	CLT	87	529	6	37
2013	1	8	641	6	1000	-2	UA	N848UA	421	EWR	SFO	349	2565	6	41
2013	1	8	643	-2	818	10	B6	N608JB	102	JFK	BUF	56	301	6	43
2013	1	8	646	1	807	10	EV	N13994	4241	EWR	DCA	41	199	6	46
2013	1	8	646	7	958	1	UA	N846UA	251	EWR	AUS	227	1504	6	46
2013	1	8	648	18	923	18	WN	N916WN	135	LGA	DEN	232	1620	6	48
2013	1	8	650	5	912	-10	UA	N87527	1245	LGA	DEN	235	1620	6	50
2013	1	8	650	5	939	-15	UA	N16709	1474	EWR	DFW	210	1372	6	50
2013	1	8	651	-4	905	-22	B6	N649JB	117	JFK	MSY	178	1182	6	51
2013	1	8	652	-8	955	-20	AA	N3EVAA	2279	LGA	MIA	153	1096	6	52
2013	1	8	653	-2	1021	-9	DL	N386DA	1415	JFK	SLC	299	1990	6	53
2013	1	8	655	-5	831	-19	AA	N433AA	305	LGA	ORD	125	733	6	55
2013	1	8	655	-4	929	-9	DL	N693DL	1547	LGA	ATL	123	762	6	55
2013	1	8	655	-3	921	4	UA	N37273	1717	EWR	DEN	233	1605	6	55
2013	1	8	655	-5	757	-10	US	N754UW	2163	LGA	DCA	42	214	6	55
2013	1	8	656	-9	933	-7	MQ	N725MQ	4534	LGA	XNA	175	1147	6	56
2013	1	8	656	-4	815	-21	UA	N33262	80	EWR	ORD	116	719	6	56
2013	1	8	657	-2	949	-10	AA	N329AA	1815	JFK	MCO	143	944	6	57
2013	1	8	658	-2	1022	-23	DL	N705TW	1865	JFK	SFO	341	2586	6	58
2013	1	8	658	-2	1008	-11	DL	N979DL	2003	LGA	MIA	157	1096	6	58
2013	1	8	658	-2	806	-9	UA	N14230	1142	EWR	BOS	40	200	6	58
2013	1	8	659	-1	1011	-23	DL	N718TW	763	JFK	LAX	340	2475	6	59
2013	1	8	659	-6	948	-30	UA	N575UA	604	EWR	LAX	323	2454	6	59
2013	1	8	700	0	929	9	EV	N12567	4172	EWR	SDF	112	642	7	0
2013	1	8	700	-5	954	-7	UA	N35407	1200	EWR	MCO	143	937	7	0
2013	1	8	700	0	935	-8	UA	N37408	1506	EWR	LAS	301	2227	7	0
2013	1	8	700	0	810	3	US	N944UW	2116	LGA	BOS	40	184	7	0
2013	1	8	703	33	836	26	AA	N3GWAA	303	LGA	ORD	119	733	7	3
2013	1	8	703	3	1003	-24	B6	N768JB	671	JFK	LAX	326	2475	7	3
2013	1	8	704	-1	1017	-4	B6	N536JB	981	JFK	FLL	171	1069	7	4
2013	1	8	704	4	946	-11	B6	N789JB	203	JFK	LAS	301	2248	7	4
2013	1	8	705	0	932	-1	EV	N14204	4583	EWR	MSY	184	1167	7	5
2013	1	8	705	0	946	-48	UA	N23721	1655	EWR	SNA	319	2434	7	5
2013	1	8	706	1	1027	12	WN	N278WN	3483	EWR	HOU	229	1411	7	6
2013	1	8	706	-4	847	-3	MQ	N527MQ	3737	EWR	ORD	119	719	7	6
2013	1	8	708	-7	1028	-7	AA	N3ANAA	825	JFK	FLL	160	1069	7	8
2013	1	8	708	8	837	-2	UA	N816UA	261	LGA	ORD	117	733	7	8
2013	1	8	709	9	844	12	EV	N12924	3839	EWR	BNA	118	748	7	9
2013	1	8	711	6	1007	-28	VX	N837VA	399	JFK	LAX	334	2475	7	11
2013	1	8	711	-4	1018	-9	UA	N33209	1299	EWR	RSW	159	1068	7	11
2013	1	8	713	-2	1029	-16	AA	N336AA	443	JFK	MIA	151	1089	7	13
2013	1	8	714	-1	1045	5	UA	N532UA	799	JFK	SFO	354	2586	7	14
2013	1	8	715	-5	916	-12	DL	N942DL	831	LGA	DTW	86	502	7	15
2013	1	8	716	-4	844	-1	FL	N975AT	850	LGA	MKE	116	738	7	16
2013	1	8	717	12	1005	3	B6	N793JB	389	LGA	MCO	136	950	7	17
2013	1	8	718	-2	1101	38	UA	N76254	1724	EWR	PBI	147	1023	7	18
2013	1	8	719	-1	929	9	EV	N16918	4246	EWR	DTW	93	488	7	19
2013	1	8	719	-6	1037	7	AS	N553AS	11	EWR	SEA	347	2402	7	19
2013	1	8	719	-11	1052	9	UA	N406UA	601	LGA	IAH	238	1416	7	19
2013	1	8	721	-10	1031	-14	B6	N709JB	1601	LGA	RSW	164	1080	7	21
2013	1	8	724	-6	1027	-13	AA	N512AA	2083	EWR	DFW	208	1372	7	24
2013	1	8	725	-5	1026	-14	AA	N436AA	715	LGA	DFW	211	1389	7	25
2013	1	8	726	-3	841	-9	B6	N334JB	1305	JFK	IAD	46	228	7	26
2013	1	8	729	-1	1036	-24	AA	N335AA	33	JFK	LAX	330	2475	7	29
2013	1	8	729	-6	1034	-13	B6	N583JB	341	JFK	SRQ	157	1041	7	29
2013	1	8	729	-1	1004	0	DL	N326NB	807	EWR	ATL	121	746	7	29
2013	1	8	730	0	1056	-19	VX	N841VA	11	JFK	SFO	348	2586	7	30
2013	1	8	732	-8	1048	-17	DL	N727TW	1889	JFK	SEA	350	2422	7	32
2013	1	8	734	-6	921	-6	EV	N29906	4099	EWR	STL	142	872	7	34
2013	1	8	735	-15	912	-28	9E	N833AY	3611	JFK	PIT	69	340	7	35
2013	1	8	736	26	1213	10	B6	N569JB	715	JFK	SJU	194	1598	7	36
2013	1	8	740	66	920	58	EV	N11187	4334	EWR	CMH	78	463	7	40
2013	1	8	740	-5	914	-16	AA	N426AA	309	LGA	ORD	124	733	7	40
2013	1	8	740	-5	905	-18	UA	N37293	1162	EWR	ORD	118	719	7	40
2013	1	8	741	-4	1058	-27	AA	N327AA	59	JFK	SFO	351	2586	7	41
2013	1	8	741	1	1033	-11	UA	N426UA	356	EWR	TPA	147	997	7	41
2013	1	8	746	1	1229	-5	UA	N75858	1481	EWR	SJU	198	1608	7	46
2013	1	8	747	-6	943	-24	DL	N367NW	2119	LGA	MSP	159	1020	7	47
2013	1	8	749	-6	1102	-8	AA	N3ERAA	2267	LGA	MIA	165	1096	7	49
2013	1	8	749	-8	901	-9	B6	N592JB	44	JFK	SYR	49	209	7	49
2013	1	8	751	-1	1049	-13	UA	N75429	1410	EWR	IAH	212	1400	7	51
2013	1	8	751	-9	852	-16	US	N957UW	2118	LGA	BOS	44	184	7	51
2013	1	8	752	-3	1029	17	9E	N8598B	4023	EWR	CVG	121	569	7	52
2013	1	8	753	-12	858	-17	EV	N14923	4688	EWR	MHT	39	209	7	53
2013	1	8	754	-5	954	-17	US	N537UW	1733	LGA	CLT	86	544	7	54
2013	1	8	755	-5	858	-19	US	N756US	2165	LGA	DCA	43	214	7	55
2013	1	8	756	-3	1021	-18	DL	N680DA	2047	LGA	ATL	122	762	7	56
2013	1	8	757	-3	1105	-17	DL	N937DL	1271	JFK	FLL	160	1069	7	57
2013	1	8	757	2	917	-13	WN	N7730A	3935	LGA	MDW	118	725	7	57
2013	1	8	757	-2	1112	-3	UA	N15710	1539	EWR	DFW	223	1372	7	57
2013	1	8	759	-6	1107	-6	B6	N590JB	17	JFK	FLL	155	1069	7	59
2013	1	8	759	-1	1116	-9	UA	N557UA	397	JFK	SFO	355	2586	7	59
2013	1	8	800	0	1043	-11	B6	N806JB	517	EWR	MCO	138	937	8	0
2013	1	8	803	-7	938	-17	MQ	N835MQ	4406	JFK	RDU	70	427	8	3
2013	1	8	804	5	911	-3	EV	N22909	4233	EWR	BTV	45	266	8	4
2013	1	8	804	-6	956	-11	EV	N13949	4537	EWR	MEM	151	946	8	4
2013	1	8	804	-1	1026	-3	9E	N913XJ	3538	JFK	MSP	169	1029	8	4
2013	1	8	805	-5	1029	-15	FL	N949AT	346	LGA	ATL	118	762	8	5
2013	1	8	805	6	1029	4	UA	N527UA	429	LGA	DEN	235	1620	8	5
2013	1	8	806	-4	1118	2	DL	N924DL	1959	JFK	MCO	138	944	8	6
2013	1	8	806	-9	958	-12	MQ	N719MQ	4490	LGA	CMH	86	479	8	6
2013	1	8	807	-3	1252	-23	AA	N5EUAA	655	JFK	STT	204	1623	8	7
2013	1	8	807	-3	909	-16	AA	N3GTAA	1838	JFK	BOS	38	187	8	7
2013	1	8	808	-4	949	-1	B6	N294JB	1051	JFK	PIT	70	340	8	8
2013	1	8	809	-6	1055	-22	DL	N658DL	1429	JFK	LAS	304	2248	8	9
2013	1	8	810	-7	1102	-25	DL	N322US	1109	LGA	TPA	152	1010	8	10
2013	1	8	810	-5	1127	-4	DL	N303DQ	1167	JFK	TPA	173	1005	8	10
2013	1	8	810	10	1103	-21	DL	N349NW	2143	JFK	MIA	155	1089	8	10
2013	1	8	811	-6	1041	-17	DL	N337NW	914	LGA	DEN	238	1620	8	11
2013	1	8	811	-4	1025	10	US	N654AW	675	EWR	CLT	82	529	8	11
2013	1	8	812	-8	930	-25	MQ	N546MQ	4655	LGA	BNA	115	764	8	12
2013	1	8	813	-7	957	-1	9E	N904XJ	3317	JFK	BUF	63	301	8	13
2013	1	8	814	11	1049	24	EV	N14125	4655	EWR	OMA	182	1134	8	14
2013	1	8	815	-4	1253	-14	B6	N796JB	717	JFK	SJU	194	1598	8	15
2013	1	8	815	15	1157	17	WN	N901WN	1558	EWR	PHX	305	2133	8	15
2013	1	8	816	-6	1007	-12	EV	N15986	4691	EWR	DAY	88	533	8	16
2013	1	8	818	19	926	10	EV	N13989	4392	EWR	SYR	38	195	8	18
2013	1	8	818	-2	932	-7	9E	N8674A	4051	JFK	BWI	39	184	8	18
2013	1	8	818	8	922	-2	B6	N187JB	1172	EWR	BOS	42	200	8	18
2013	1	8	818	-7	939	-6	MQ	N828MQ	4418	JFK	DCA	42	213	8	18
2013	1	8	819	20	1031	21	EV	N17196	4380	EWR	MSP	166	1008	8	19
2013	1	8	819	4	1003	5	9E	N602LR	3521	JFK	ORD	125	740	8	19
2013	1	8	823	-7	952	-23	AA	N476AA	313	LGA	ORD	118	733	8	23
2013	1	8	823	13	1112	29	DL	N377NW	269	JFK	ATL	126	760	8	23
2013	1	8	823	-2	1020	-6	US	N663AW	487	JFK	CLT	84	541	8	23
2013	1	8	824	-5	1007	-5	EV	N12552	3815	EWR	GSO	73	445	8	24
2013	1	8	824	-3	1010	-21	EV	N16149	4529	EWR	MYR	82	550	8	24
2013	1	8	824	-4	1058	-7	B6	N178JB	611	JFK	JAX	123	828	8	24
2013	1	8	826	-3	940	-15	EV	N13965	3259	EWR	PWM	49	284	8	26
2013	1	8	826	-4	1008	-15	9E	N824AY	4220	JFK	RDU	68	427	8	26
2013	1	8	827	0	1141	1	DL	N328NW	2395	LGA	PBI	151	1035	8	27
2013	1	8	828	-7	1048	-17	MQ	N0EGMQ	4610	LGA	ATL	120	762	8	28
2013	1	8	829	-5	1047	8	EV	N14568	4250	EWR	GRR	100	605	8	29
2013	1	8	829	-6	1127	-23	AA	N3ATAA	717	LGA	DFW	209	1389	8	29
2013	1	8	829	-5	1119	-18	UA	N75425	1117	EWR	MCO	137	937	8	29
2013	1	8	829	0	1141	-4	UA	N39423	1601	EWR	FLL	158	1065	8	29
2013	1	8	830	0	1116	10	F9	N202FR	835	LGA	DEN	247	1620	8	30
2013	1	8	830	0	956	6	WN	N408WN	369	EWR	MDW	112	711	8	30
2013	1	8	832	-3	1318	-22	DL	N900PC	301	JFK	SJU	196	1598	8	32
2013	1	8	835	-5	1009	-21	MQ	N722MQ	4521	LGA	RDU	74	431	8	35
2013	1	8	837	7	1141	-13	UA	N14107	112	JFK	LAX	320	2475	8	37
2013	1	8	838	-2	941	-22	9E	N934XJ	3422	JFK	BOS	42	187	8	38
2013	1	8	838	-7	1032	-25	US	N724UW	1429	LGA	CLT	91	544	8	38
2013	1	8	839	-1	1205	1	B6	N554JB	553	EWR	RSW	158	1068	8	39
2013	1	8	840	5	1153	-22	UA	N26215	1480	EWR	SFO	346	2565	8	40
2013	1	8	841	-2	1120	5	EV	N15572	4107	EWR	JAX	125	820	8	41
2013	1	8	841	1	1027	-3	EV	N14542	4548	EWR	RDU	71	416	8	41
2013	1	8	841	-4	950	-25	9E	N937XJ	3405	JFK	DCA	41	213	8	41
2013	1	8	841	1	1004	5	UA	N17233	1289	EWR	BOS	43	200	8	41
2013	1	8	846	1	1401	11	AA	N5FSAA	1357	JFK	SJU	206	1598	8	46
2013	1	8	847	-8	1051	-10	EV	N33182	4500	EWR	DTW	90	488	8	47
2013	1	8	847	-8	1042	-20	EV	N137EV	4913	EWR	DTW	80	488	8	47
2013	1	8	847	-3	1116	3	EV	N14180	4125	EWR	XNA	177	1131	8	47
2013	1	8	848	-2	1023	-12	MQ	N713MQ	4558	LGA	CLE	71	419	8	48
2013	1	8	849	-11	1137	-37	UA	N432UA	377	LGA	IAH	201	1416	8	49
2013	1	8	849	-8	1222	13	UA	N446UA	714	EWR	MIA	165	1085	8	49
2013	1	8	851	11	1154	11	UA	N78285	1626	EWR	SAN	316	2425	8	51
2013	1	8	852	-8	1006	-16	US	N762US	2167	LGA	DCA	38	214	8	52
2013	1	8	853	-7	1209	-11	AA	N323AA	1	JFK	LAX	341	2475	8	53
2013	1	8	853	-2	1215	-2	B6	N267JB	1061	JFK	AUS	242	1521	8	53
2013	1	8	854	-4	1119	1	EV	N12201	4364	EWR	MCI	169	1092	8	54
2013	1	8	854	47	1042	32	B6	N197JB	219	JFK	CLT	84	541	8	54
2013	1	8	854	-6	1144	-15	B6	N519JB	59	JFK	TPA	148	1005	8	54
2013	1	8	854	-3	1214	12	UA	N443UA	248	EWR	IAH	213	1400	8	54
2013	1	8	855	-10	1006	-23	B6	N249JB	20	JFK	ROC	55	264	8	55
2013	1	8	855	-4	1134	-11	DL	N665DN	1747	LGA	ATL	122	762	8	55
2013	1	8	855	-5	1022	-26	UA	N811UA	385	EWR	ORD	120	719	8	55
2013	1	8	856	1	1059	-5	9E	N902XJ	3353	JFK	DTW	94	509	8	56
2013	1	8	856	-4	1000	-20	US	N965UW	2120	LGA	BOS	40	184	8	56
2013	1	8	857	-3	1132	-3	DL	N308DE	485	EWR	ATL	116	746	8	57
2013	1	8	858	-2	1113	-3	DL	N362NW	181	LGA	DTW	91	502	8	58
2013	1	8	858	-7	1245	19	DL	N355NB	2379	LGA	FLL	160	1076	8	58
2013	1	8	858	-7	1110	-5	MQ	N734MQ	4478	LGA	DTW	92	502	8	58
2013	1	8	858	-2	1155	-5	UA	N494UA	430	EWR	TPA	149	997	8	58
2013	1	8	859	-5	1113	20	UA	N16703	1153	EWR	CLE	68	404	8	59
2013	1	8	859	-1	1033	-7	UA	N34222	1522	LGA	ORD	118	733	8	59
2013	1	8	900	0	1223	-4	DL	N713TW	120	JFK	LAX	343	2475	9	0
2013	1	8	901	1	1504	-26	HA	N389HA	51	JFK	HNL	645	4983	9	1
2013	1	8	902	-3	1006	-17	B6	N281JB	56	JFK	BTV	47	266	9	2
2013	1	8	902	2	1143	10	UA	N67134	1643	EWR	DEN	228	1605	9	2
2013	1	8	905	5	1206	-24	VX	N626VA	407	JFK	LAX	335	2475	9	5
2013	1	8	906	-2	1315	@	EV	N16919	4638	EWR	CVG	@	569	9	6
2013	1	8	908	5	1148	2	UA	N515UA	565	EWR	LAS	301	2227	9	8
2013	1	8	909	1	1432	23	UA	N33714	1519	EWR	STT	210	1634	9	9
2013	1	8	911	-4	1037	-24	B6	N193JB	1103	JFK	RDU	71	427	9	11
2013	1	8	912	27	1049	43	EV	N12921	4112	EWR	RIC	57	277	9	12
2013	1	8	913	-7	1215	-30	AA	N481AA	721	LGA	DFW	214	1389	9	13
2013	1	8	915	0	1212	-13	B6	N629JB	25	JFK	FLL	156	1069	9	15
2013	1	8	918	-2	1306	26	AA	N469AA	1589	EWR	DFW	242	1372	9	18
2013	1	8	919	-5	1125	7	EV	N14991	4711	EWR	STL	147	872	9	19
2013	1	8	921	-9	1043	-20	9E	N8416B	3661	JFK	ROC	53	264	9	21
2013	1	8	921	15	1233	16	UA	N76265	1517	EWR	PBI	149	1023	9	21
2013	1	8	922	-7	1046	2	EV	N14558	4636	EWR	DCA	41	199	9	22
2013	1	8	925	-4	1433	6	B6	N640JB	215	EWR	SJU	202	1608	9	25
2013	1	8	925	-5	1222	-24	B6	N529JB	375	LGA	FLL	154	1076	9	25
2013	1	8	927	-1	1038	-13	B6	N794JB	4	JFK	BUF	56	301	9	27
2013	1	8	928	7	1026	-3	B6	N594JB	1004	JFK	BOS	40	187	9	28
2013	1	8	928	3	1201	11	WN	N242WN	3494	EWR	DEN	232	1605	9	28
2013	1	8	933	-2	1204	-31	VX	N835VA	251	JFK	LAS	312	2248	9	33
2013	1	8	934	-1	1214	-17	B6	N606JB	41	JFK	MCO	142	944	9	34
2013	1	8	936	1	1241	3	B6	N595JB	361	LGA	PBI	155	1035	9	36
2013	1	8	937	17	1122	-3	MQ	N500MQ	4582	LGA	CLT	82	544	9	37
2013	1	8	941	-9	1159	-11	9E	N839AY	3961	LGA	GRR	96	618	9	41
2013	1	8	941	-4	1109	-26	WN	N265WN	469	LGA	BNA	118	764	9	41
2013	1	8	941	-8	1230	-10	UA	N24702	1597	EWR	EGE	261	1726	9	41
2013	1	8	942	-3	1105	-25	AA	N551AA	319	LGA	ORD	119	733	9	42
2013	1	8	942	77	1213	36	B6	N556JB	181	JFK	SAN	316	2446	9	42
2013	1	8	945	25	1237	4	UA	N558UA	405	EWR	LAX	323	2454	9	45
2013	1	8	950	0	1110	-20	WN	N423WN	1964	LGA	MKE	117	738	9	50
2013	1	8	952	-7	1118	-11	MQ	N507MQ	4670	LGA	BNA	117	764	9	52
2013	1	8	952	-8	1100	-8	US	N947UW	2122	LGA	BOS	39	184	9	52
2013	1	8	953	-2	1226	6	MQ	N526MQ	4654	LGA	ATL	125	762	9	53
2013	1	8	955	-5	1244	-10	UA	N73251	1623	EWR	MCO	145	937	9	55
2013	1	8	956	-4	1229	-10	DL	N662DN	1847	LGA	ATL	122	762	9	56
2013	1	8	957	-2	1311	-22	US	N650AW	450	JFK	PHX	294	2153	9	57
2013	1	8	959	-1	1251	-14	B6	N566JB	503	EWR	FLL	152	1065	9	59
2013	1	8	959	-1	1308	-2	UA	N460UA	655	EWR	FLL	159	1065	9	59
2013	1	8	1000	0	1312	-11	UA	N76519	1171	EWR	SEA	348	2402	10	0
2013	1	8	1001	-4	1231	-32	DL	N3753	1529	JFK	LAS	306	2248	10	1
2013	1	8	1002	2	1117	-4	US	N712US	2169	LGA	DCA	43	214	10	2
2013	1	8	1006	15	1235	7	EV	N14904	4156	EWR	ATL	126	746	10	6
2013	1	8	1006	7	1230	-18	B6	N706JB	197	JFK	LAS	309	2248	10	6
2013	1	8	1006	16	1110	6	B6	N317JB	600	JFK	PWM	47	273	10	6
2013	1	8	1006	6	1157	-12	US	N765US	1277	LGA	CLT	87	544	10	6
2013	1	8	1007	-3	1124	-16	MQ	N539MQ	3795	EWR	ORD	117	719	10	7
2013	1	8	1008	2	1213	-6	EV	N14562	4445	EWR	IND	104	645	10	8
2013	1	8	1010	-6	1215	-15	DL	N914DL	2319	LGA	MSP	152	1020	10	10
2013	1	8	1010	-5	1158	-18	US	N768US	1427	JFK	CLT	84	541	10	10
2013	1	8	1011	-4	1326	-14	US	N812AW	75	EWR	PHX	286	2133	10	11
2013	1	8	1013	-2	1148	-20	US	N601AW	375	EWR	CLT	80	529	10	13
