id;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
6683;56;management;divorced;basic.9y;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
6686;52;blue-collar;married;basic.4y;no;yes;no;telephone;jun;mon;3;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
6687;32;services;single;basic.6y;no;yes;no;telephone;jun;fri;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
6688;28;admin.;single;high.school;unknown;no;no;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;yes
6689;29;admin.;single;university.degree;no;yes;no;cellular;oct;mon;1;999;0;nonexistent;-1.1;94.601;-49.5;1;4963.6;yes
6690;30;technician;single;professional.course;no;no;yes;telephone;jul;thu;7;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
6693;35;blue-collar;married;basic.6y;no;no;no;cellular;may;fri;2;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;no
6695;52;admin.;married;unknown;unknown;no;no;cellular;aug;fri;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
6698;39;admin.;divorced;university.degree;no;yes;yes;cellular;jul;mon;10;999;1;failure;-1.7;94.215;-40.3;0.827;4991.6;yes
6703;45;admin.;married;high.school;unknown;yes;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
6704;45;technician;divorced;basic.9y;no;no;no;cellular;nov;fri;4;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
6705;32;management;single;professional.course;no;yes;no;cellular;nov;wed;4;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
6706;37;admin.;married;university.degree;no;no;no;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1;no
6707;53;housemaid;married;basic.4y;no;yes;no;cellular;sep;fri;2;999;0;nonexistent;-3.4;92.379;-29.8;0.773;5017.5;no
6708;47;self-employed;married;university.degree;no;yes;no;cellular;aug;tue;13;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
6709;57;retired;married;university.degree;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
6710;28;self-employed;single;high.school;no;no;no;cellular;jul;thu;6;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1;no
6711;37;technician;married;basic.6y;no;yes;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
6712;58;management;married;university.degree;no;no;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1;no
6716;56;admin.;married;high.school;unknown;yes;no;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
6717;40;admin.;single;high.school;no;no;no;cellular;nov;wed;2;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
6720;42;admin.;single;high.school;no;no;no;telephone;jun;tue;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
6721;42;blue-collar;married;high.school;unknown;yes;no;telephone;jun;tue;2;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
6723;29;admin.;married;university.degree;no;yes;no;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1;no
6724;29;admin.;married;university.degree;no;yes;no;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.264;5099.1;no
6725;39;admin.;single;unknown;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
6726;41;unemployed;married;basic.9y;no;yes;no;cellular;may;thu;1;6;4;success;-1.8;93.876;-40;0.683;5008.7;yes
6727;33;admin.;married;university.degree;no;no;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
6728;49;admin.;divorced;basic.6y;no;no;no;cellular;nov;tue;2;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
6729;22;technician;single;professional.course;no;no;no;telephone;jun;fri;4;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
6730;39;blue-collar;married;basic.9y;unknown;no;no;telephone;may;tue;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;yes
6731;45;entrepreneur;married;university.degree;unknown;no;no;telephone;jun;fri;4;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
6732;34;services;married;high.school;unknown;no;yes;cellular;may;tue;5;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;no
6733;30;blue-collar;single;university.degree;no;yes;yes;cellular;mar;fri;2;999;0;nonexistent;-1.8;92.843;-50;1.531;5099.1;no
6735;39;entrepreneur;married;basic.9y;unknown;yes;yes;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
6736;50;admin.;married;basic.9y;no;yes;yes;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
6737;33;blue-collar;single;basic.9y;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
6738;41;housemaid;divorced;basic.9y;unknown;no;no;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
6739;45;management;married;university.degree;unknown;yes;no;cellular;apr;thu;2;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;no
6741;53;services;married;high.school;unknown;no;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
6742;48;technician;married;basic.6y;no;no;no;cellular;jul;thu;5;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
6745;34;services;divorced;basic.6y;unknown;no;no;cellular;may;wed;3;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;no
6748;56;unemployed;divorced;basic.4y;no;no;yes;cellular;oct;fri;2;5;3;success;-1.1;94.601;-49.5;0.972;4963.6;yes
6749;50;admin.;married;university.degree;no;yes;no;cellular;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
6750;31;management;married;university.degree;no;yes;yes;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
6751;46;admin.;single;university.degree;no;no;yes;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
6752;25;admin.;single;university.degree;no;no;yes;cellular;aug;thu;1;999;0;nonexistent;-2.9;92.201;-31.4;0.873;5076.2;no
6753;53;management;divorced;university.degree;no;no;no;cellular;sep;tue;2;3;2;success;-1.1;94.199;-37.5;0.877;4963.6;yes
6755;44;technician;married;professional.course;no;no;yes;cellular;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
6756;46;admin.;divorced;university.degree;no;yes;no;telephone;may;wed;4;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
6757;33;admin.;married;high.school;no;yes;no;telephone;jun;mon;3;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
6758;33;self-employed;married;university.degree;no;yes;no;cellular;nov;tue;2;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
6759;42;admin.;married;high.school;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
6760;60;retired;married;high.school;unknown;yes;no;telephone;may;fri;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;yes
6762;55;services;divorced;high.school;no;yes;no;cellular;jul;fri;3;999;0;nonexistent;-1.7;94.215;-40.3;0.896;4991.6;no
6763;41;management;married;basic.9y;no;yes;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
6764;28;admin.;single;high.school;no;yes;no;cellular;may;thu;1;6;1;success;-1.8;93.876;-40;0.683;5008.7;yes
6765;30;technician;single;professional.course;no;yes;yes;cellular;nov;tue;2;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
6766;23;admin.;married;basic.9y;no;yes;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
6767;61;retired;married;basic.4y;no;yes;no;cellular;nov;mon;1;9;3;failure;-3.4;92.649;-30.1;0.714;5017.5;yes
6768;28;admin.;single;university.degree;no;yes;no;cellular;may;wed;2;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1;no
6771;58;entrepreneur;married;basic.4y;no;yes;no;telephone;jun;fri;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
6772;52;blue-collar;divorced;basic.9y;no;no;no;cellular;jul;wed;4;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
6773;41;technician;married;professional.course;no;yes;no;cellular;apr;tue;5;999;1;failure;-1.8;93.075;-47.1;1.423;5099.1;yes
6774;52;blue-collar;married;basic.4y;unknown;unknown;unknown;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
6776;27;technician;divorced;unknown;unknown;no;no;cellular;may;fri;4;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;no
6777;46;entrepreneur;divorced;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
6779;44;entrepreneur;married;professional.course;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
6780;25;admin.;single;university.degree;no;yes;no;cellular;aug;mon;1;6;1;success;-2.9;92.201;-31.4;0.861;5076.2;yes
6781;43;technician;married;professional.course;no;no;no;cellular;may;thu;1;999;1;failure;-1.8;93.876;-40;0.699;5008.7;yes
6782;31;admin.;married;high.school;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
6783;50;admin.;single;university.degree;no;yes;no;cellular;nov;thu;1;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;no
6784;51;management;married;high.school;unknown;yes;no;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1;no
6785;35;self-employed;married;university.degree;no;yes;no;telephone;jul;thu;5;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;no
6787;26;technician;single;professional.course;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
6788;54;services;married;high.school;unknown;yes;no;cellular;jul;mon;33;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
6789;30;blue-collar;single;basic.6y;no;no;no;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
6792;44;housemaid;married;basic.4y;unknown;no;no;telephone;jun;thu;2;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1;no
6793;25;student;single;university.degree;no;no;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;no
6794;58;entrepreneur;married;basic.4y;unknown;yes;no;cellular;nov;tue;4;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
6795;50;blue-collar;married;basic.6y;unknown;no;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
6796;56;management;married;unknown;no;yes;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
6797;47;services;married;high.school;unknown;yes;no;cellular;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
6798;25;self-employed;married;university.degree;no;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
6800;46;entrepreneur;married;unknown;unknown;yes;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
6801;29;services;married;high.school;no;no;no;telephone;jun;tue;5;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
6803;36;self-employed;single;university.degree;no;no;yes;cellular;apr;tue;2;999;0;nonexistent;-1.8;93.075;-47.1;1.453;5099.1;no
6805;39;admin.;married;high.school;no;yes;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
6806;26;student;single;professional.course;no;yes;no;cellular;aug;tue;2;999;1;failure;-2.9;92.201;-31.4;0.883;5076.2;yes
6807;35;technician;married;professional.course;no;yes;no;cellular;sep;thu;1;999;2;failure;-1.1;94.199;-37.5;0.878;4963.6;no
6809;28;admin.;single;professional.course;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
6812;36;admin.;single;university.degree;no;yes;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
6813;46;admin.;married;high.school;no;yes;no;cellular;jul;tue;3;999;2;failure;-1.7;94.215;-40.3;0.797;4991.6;yes
6814;32;admin.;single;university.degree;no;no;yes;cellular;nov;thu;2;999;1;failure;-0.1;93.2;-42;4.076;5195.8;no
6815;45;admin.;married;basic.9y;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
6816;33;admin.;married;high.school;unknown;yes;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
6817;32;technician;married;university.degree;no;yes;no;cellular;jun;wed;1;999;1;failure;-2.9;92.963;-40.8;1.26;5076.2;no
6818;37;technician;married;professional.course;unknown;yes;no;cellular;nov;fri;6;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
6819;34;admin.;married;university.degree;no;yes;no;cellular;aug;fri;1;999;0;nonexistent;-2.9;92.201;-31.4;0.881;5076.2;no
6820;25;student;single;high.school;no;yes;no;cellular;aug;fri;1;999;1;failure;-2.9;92.201;-31.4;0.869;5076.2;no
6821;53;housemaid;married;basic.4y;unknown;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
6822;45;management;married;university.degree;no;yes;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
6823;33;admin.;married;university.degree;no;yes;no;cellular;aug;wed;4;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
6824;44;technician;single;unknown;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
6825;28;services;married;basic.9y;no;yes;no;telephone;oct;fri;1;999;1;failure;-3.4;92.431;-26.9;0.739;5017.5;yes
6826;50;housemaid;married;basic.6y;no;no;no;cellular;jul;thu;3;6;2;success;-1.7;94.215;-40.3;0.899;4991.6;yes
6827;37;blue-collar;single;professional.course;no;no;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
6828;43;blue-collar;married;basic.4y;unknown;yes;yes;telephone;may;tue;7;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
6830;41;unknown;married;basic.6y;no;no;yes;telephone;jun;fri;4;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
6831;42;entrepreneur;married;basic.9y;unknown;no;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
6832;35;unemployed;married;basic.9y;unknown;unknown;unknown;telephone;jun;wed;4;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
6833;38;blue-collar;married;basic.9y;no;yes;no;cellular;apr;mon;4;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
6834;43;admin.;married;university.degree;no;yes;yes;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
6835;36;technician;married;high.school;no;yes;no;cellular;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no
6837;32;admin.;married;university.degree;no;no;no;cellular;jul;wed;3;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;yes
6838;49;admin.;married;basic.9y;no;yes;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
6840;31;admin.;divorced;high.school;no;no;no;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
6841;45;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
6842;25;management;single;university.degree;no;yes;yes;cellular;jul;fri;5;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
6843;34;technician;married;university.degree;unknown;no;yes;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
6845;31;blue-collar;single;basic.9y;no;yes;yes;cellular;jun;tue;1;3;2;success;-2.9;92.963;-40.8;1.262;5076.2;yes
6846;33;self-employed;married;basic.9y;no;no;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
6847;27;blue-collar;married;university.degree;no;no;yes;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
6848;44;admin.;single;university.degree;no;no;no;cellular;aug;fri;2;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
6849;26;admin.;single;university.degree;no;unknown;unknown;cellular;jun;tue;2;3;1;success;-2.9;92.963;-40.8;1.262;5076.2;yes
6850;42;blue-collar;married;basic.6y;no;no;no;telephone;jun;mon;4;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no
6851;34;management;single;unknown;no;yes;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
6852;43;admin.;married;professional.course;unknown;yes;no;cellular;jul;thu;2;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;no
6853;41;technician;single;university.degree;no;yes;yes;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
6855;32;unemployed;married;university.degree;no;yes;no;cellular;aug;wed;4;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
6858;39;unemployed;married;basic.9y;no;no;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
6859;37;management;married;high.school;no;yes;no;telephone;nov;mon;2;999;1;failure;-0.1;93.2;-42;4.191;5195.8;no
6860;26;services;single;high.school;no;no;yes;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
6861;30;student;unknown;basic.9y;no;no;no;cellular;may;thu;1;999;2;failure;-1.8;92.893;-46.2;1.266;5099.1;no
6862;27;admin.;single;high.school;no;yes;yes;cellular;may;wed;3;999;1;failure;-1.8;92.893;-46.2;1.281;5099.1;no
6863;48;blue-collar;single;basic.4y;no;yes;no;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.291;5099.1;yes
6865;33;admin.;single;university.degree;no;no;no;cellular;apr;wed;2;999;0;nonexistent;-1.8;93.075;-47.1;1.445;5099.1;no
6866;31;services;single;high.school;no;no;no;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1;no
6870;24;student;single;high.school;no;no;no;cellular;jun;tue;1;999;1;failure;-1.7;94.055;-39.8;0.737;4991.6;no
6871;25;services;married;high.school;no;yes;no;telephone;jul;tue;9;999;0;nonexistent;1.4;93.918;-42.7;4.955;5228.1;yes
6873;30;admin.;single;basic.9y;no;yes;no;telephone;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
6876;56;management;married;basic.9y;no;yes;no;telephone;nov;fri;7;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
6877;48;self-employed;married;university.degree;no;no;no;telephone;jun;fri;3;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;yes
6880;42;admin.;married;professional.course;unknown;yes;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
6881;36;blue-collar;married;basic.9y;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
6883;53;housemaid;married;unknown;no;yes;no;cellular;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
6884;49;blue-collar;divorced;high.school;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191;no
6886;45;blue-collar;married;unknown;unknown;no;no;cellular;aug;tue;3;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
6888;33;blue-collar;married;basic.4y;no;yes;no;telephone;jun;wed;23;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no
6889;47;entrepreneur;married;university.degree;no;yes;no;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
6890;49;services;married;high.school;unknown;no;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
6891;44;blue-collar;married;unknown;unknown;yes;no;cellular;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
6892;53;blue-collar;married;basic.9y;no;yes;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
6893;41;blue-collar;divorced;basic.9y;no;yes;no;telephone;nov;tue;2;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
6894;32;technician;married;university.degree;no;yes;yes;telephone;jul;mon;1;999;0;nonexistent;-1.7;94.215;-40.3;0.793;4991.6;no
6895;51;management;divorced;university.degree;no;no;no;cellular;jul;wed;7;999;1;failure;-2.9;92.469;-33.6;0.979;5076.2;no
6896;49;self-employed;divorced;university.degree;no;yes;no;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;yes
6899;34;blue-collar;married;university.degree;no;no;yes;cellular;may;fri;4;999;0;nonexistent;-1.8;92.893;-46.2;1.313;5099.1;no
6900;42;services;married;high.school;no;no;no;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
6901;39;technician;married;professional.course;no;yes;no;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
6902;38;entrepreneur;married;university.degree;no;yes;no;cellular;aug;fri;1;16;1;success;-1.7;94.027;-38.3;0.898;4991.6;yes
6905;48;blue-collar;married;professional.course;no;yes;no;cellular;aug;tue;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
6906;51;blue-collar;divorced;unknown;unknown;yes;yes;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
6907;30;management;single;university.degree;no;no;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
6909;47;blue-collar;married;basic.9y;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
6912;62;technician;married;unknown;no;no;no;cellular;jul;mon;1;999;0;nonexistent;-1.7;94.215;-40.3;0.827;4991.6;no
6914;58;admin.;divorced;university.degree;no;no;no;cellular;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
6915;43;blue-collar;married;basic.4y;unknown;yes;yes;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;no
6916;34;blue-collar;married;basic.9y;no;no;no;cellular;may;tue;2;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1;no
6917;39;technician;married;professional.course;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
6918;33;admin.;single;university.degree;no;no;no;telephone;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
6919;43;blue-collar;divorced;basic.4y;no;unknown;unknown;cellular;may;tue;7;999;1;failure;-1.8;92.893;-46.2;1.344;5099.1;no
6920;51;services;divorced;high.school;no;no;no;telephone;nov;tue;1;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
6921;28;blue-collar;single;basic.9y;no;no;no;cellular;may;fri;3;999;1;failure;-1.8;92.893;-46.2;1.313;5099.1;no
